2053,"@FoxNews Putin loves Assad and Trump loves Putin. They want us to align with them, duh!"
2054,Russian politicians meet with al-Assad in Syria as OPCW probe gets set to start https://t.co/SowiCh2u3P via @dwnews
2055,"Assad Triumphant: Syrian Army Celebrates Defeat of Combined US, UK, Fren... https://t.co/OS1uGUrzz0 via @YouTube"
2056,☡#WW3 Update (April 15th) - U.S will Hit Syria Again &amp; kill Assad https://t.co/RmPjJ7VtdJ
2057,"@JessieJaneDuff So basically anyone who wants to take out Assad can just manufacture and frame him for gas attacks. Rebels were caught 3 times but because powers that be tell us it's Assad, he has to be held accountable. How about we hold UN accountable for their human rights violations."
2058,@Michelkhouri9 @1alexsouthside @thehill You are calling Assad government a modern society he kills his own people Inc children you have totally lost your mind or just have no Brain at all what a dumb ass
2059,Must be a fake account. I'd rather stand with Assad than western govts supporting Daesh and the other fundamentalist trash. https://t.co/hpFR3hV6ws
2060,"@KrudeOne @Beiwe so back to her original question. why dont kurds blow themselves up in syria?
the leadership is so beholden to assad they dont even dare to think about secession let alone fight for it. thats why.
unlike turkey where nothing stops pkk from blowing themselves up among civilians. https://t.co/dHuiHPuGZ1"
2061,@JeremyCorbyn4PM @jeremycorbyn Fuck the MPs Fuck the public Assad has just dropped Chemical Weapons on human beings you bunch of weak people
2062,@realDonaldTrump But you hit nothing . Just a waste of ammo . Assad still there . What the heck . Big deal .
2063,@Anna_Soubry @jeremycorbyn @BBCWestminHour an attack on Assad will only help ISIS
2064,"Globalist puppet French President Emmanuel Macron on 15th April said he had convinced US President Donald Trump to maintain troops in Syria, as he defended France's participation in joint air strikes. https://t.co/ObLUhKuM88 https://t.co/vs9dsw2Y18"
2065,@PhilipRucker @wpjenna How blind are you? Don't you realize that Trump attacked Syria to remove some of Assad's ability to hurt his oppressed citizens?
2066,"@igybundy @RubyRenae4 @oulosP Okay, I have seen you TL. You hate the West. Why are you here? Why are you trolling US Christians? Why do you defend Assad? Putin?"
2067,"Remember that time Obama/Kerry swore to the world that Assad got rid of  his chemical weapons 100%, after drawing a bogus red line in the sand?🤔

Trump has often said of the mess Obama left him. This was just an example.
https://t.co/NRB4GFdjV7"
2068,"@gavinashenden Has anyone else noticed that like last years attack if it was Assad he did not follow the gas up with an immediate assault? Two possibility:

Civilians in rebel territory who resisted evacuation to ""safe"" rebel territory r gassed

Assad gassed hold outs"
2069,"@abfontenot1 @PoliticalShort You wrong President Assad, I swear to you, we did not use chemical weapons.
The films were fabricated from terrorism.
Do chemicals wash with water
Our documentary films confirm this"
2070,"By denying the facts, the are no longer advocating non-interventionism. They are being apologists for Assad. https://t.co/enE0OHgQqb"
2071,@WikiGuido @BenGartside The clergy may have an interest in what Assad’s opponents have been doing to Christians.
2072,"@ShirazMaher @propornot Smart, informed people have known this for years. Assad did everything he could to make himself the best of a bunch of bad choices. His and Russia’s air forces also focused exclusively on wiping out moderate resistance before lifting a finger to combat Al-Qaeda and ISIS."
2073,"If Assad gets rid of Hez, Iranians and others who threaten the state of Isreal, they would not need to use this preemptive means of self defense. 
#IDF https://t.co/fC1CvUVJxL"
2074,"@Nitzky89 I heard one with a large platform say yea Assad is a brutal murderous dictator to his own people but he couldn’t have done this because he gave up all of his chem weapons already.

Now I’m not saying he did it for sure but if that’s your reasoning then you’re not thinking str8"
2075,"#Syria: And so the US agent remains for time being according to US foreign policy:
Pentagon briefing: there is no change in U.S. policy, no attempt to depose Assad, and all focus remains on defeating Daesh.

They plot but we know who is the best of planners."
2076,"Just like we should have believe Iraq when they didn’t have WMDs ,what trump flip flops what do you expect? I still support Trump, just not stupid bombing destabilizing again even if Assad [who had nothing to gain] did that ? https://t.co/z32yCyLEHc"
2077,ps. Assad IS an extremist. He murders people in their thousands as his father did. https://t.co/6i4fD1LbPa
2078,US to hit Russia with new sanctions for aiding Syria's Assad https://t.co/1Smgn7R0Yt https://t.co/2rVGTfvtwl
2079,@Andrew_Adonis Any debate will assume May &amp; Boris Johnson are truthful but Assad &amp; Putin are liars. Why? Available evidence says otherwise
2080,"@ashtonbirdie Please don't mention that roach, its simle; she's in bed with islamists ( the so called rebells) so ofcourse she's gonna support striking assad."
2081,@crismoyo @SCOTSANGEL1 @suejonessays @SteveDavid845 @10DowningStreet @theresa_may @Partisangirl Ironic comment since the very reason for the Syria strike is empathy for the children who choked to death on cowardly monster Assad 's chemical attack. Another idiot heard from.
2082,"@flashgrim @JulianRoepcke Why insist on ""#Assad killing own ppl"" narrative at the time when #SAA prevail in #Douma and #Syria generally?😂

Better still, insist on ""goals achieved"" with firing missiles that changed NOTHING, except trigger Saudi transactions?!

Easier to win if u tell truth!😬

@GeromanAT"
2083,"@realDonaldTrump Mr. Trump, you do realize that that airstrike against Syria was a violation of international law, don't you? Many of your supporters would agree with me. You might want to consider going back to your non-interventionist ways. Assad didn't launch the attack"
2084,@Freedland The notion that you have the chutzpah to moralise against Assad for killing civilians while Israel dropped bombs on Gaza ripping off babies heads and calling it ‘violence on both sides’ sickens me
2085,"@tracybeanz And nothing will happen.  Nothing has happened to any of the Deep State, no arrests whatsoever.  Trump was too busy with the Saudi Prince and Israel regarding the false flag chem attack in Syria and had to make a speech lying saying Assad did it so he could bomb Syria again."
2086,@cnni It was the second face of poison in Britain. It clear that the English were aiming at the chemical claim to deter putin from supporting assad
2087,"This needs to be tweeted, emailed, etc. to every Syrian, especially those that keep #Assad in power https://t.co/r7JxY88QNy"
2088,@SpectatorUSA @afneil Basher Assad's majority is somewhat larger than Theresa's - lol https://t.co/gt8P6YKeda
2089,"@whatsinitforme @RobertWalsh75 @janemerrick23 Only that it's not true.
I saw it from the beginning, when the only witness were a handfull of journalists that ended being beheaded not by Assad but by jihadists.
I saw the coalition bombings.
And many more things you forget or hide."
2090,"@AJEnglish It was a message to Assad, ""remember who's keeping you in power!"" Another miscalculation &amp; Putin may no longer need his service."
2091,@FoxNews Assad stays Bibi and the Prince of Saudi goes
2092,@CorbynSnap @lambandflag99 Its much more likely that the Jihadis that Assad's Syria are fighting will be driving up Whitehall at very high speed coming towards us all.
2093,"@nf_reece The secretary of defense disagrees. Per his words, there is no evidence that Assad was responsible for the attack.

And we also know that chemical weapons in the region are not exclusively controlled by the government. So there's ample reason to sensibly suspect other culprits."
2094,me catholic . me call melkite catholic patriarch a client of assad. me more big brained than actual patriarchs of christians under risk of genocide https://t.co/nQChKDfWyS
2095,@FoxNews Why should Assad go?  To appease Israel or Saudi Arabia?
2096,@JohnRed09571399 @jeaniebanene1 @HEBPEME @TomShafShafer @nikkihaley Your ignorance is in believing that Trump accomplished anything after giving them days of warning. Assad will see this as nothing of consequence. Just as the hit on the runway last year was a slap on the wrist.
2097,"#BreakingNewsSongs
Damn Putti you got fat......yeah I know it looks pathetic.... Basar al Assad got me doing calisthenics..."
2098,@XHNews They left some as bait4 #Assad use it again &amp; then go harder &amp; broader again Plain &amp; simple @Krommsan @sirajul @ThreatJournal @intelOverwatch @51Batman @iamlibertyshow @FutureDanger6 @tomlinden0 @AptPrepper @PappyCanoli @PPN_2017 @XFR_DroiD_Gamin @BrotherJamesKey @7SealsOfTheEnd
2099,@AdamWSweeney We didn't bomb Syria we bombed the chemical warfare facilities strategically to deter Assad from killing more innocent people so their people could have their country back. Stop spreading lies as if we were at battle with the people.
2100,"REVEALED: The deadly line-up of jets, bombers and destroyers that unleashed a barrage of more than 100 missiles on Syria in revenge for Assad's chemical attack https://t.co/Zy6SBngpd7"
2101,"Syrian rebels used Sarin nerve gas, not Assad’s regime: U.N. official https://t.co/XnU9uckO2v"
2102,For those who think the Syrian war is about Assad https://t.co/BNmmH1qGeK
2103,I'm very disappointed with the plethora of libertarians who are claiming that Assad's chemical attack was a false flag when it so obviously was not simply because they do not agree with the American response to it. They care more about staying on-platform than what happened.
2104,"Assad didn’t gas his people , trump sending us to ww3 hope y’all ready ❤️"
2105,"@realDonaldTrump TRUMP: We will pull out of Syria
ASSAD: (CHEMICAL ATTACK)
TRUMP: We’ll take action really soon
TRUMP: The missles are coming
WORLD: Trump broadcasted his military plan.
TRUMP: No I didn’t!! 😡😭
WORLD: You did
TRUMP:🤬🤬🤬🤬🤬🤯
TRUMP: We’re Staying in Syria
WORLD: !?🙄 IDIOT🤣🤣 https://t.co/aG1B7NvOSY"
2106,"In 2011 @voguemagazine  published an article titled ""A Rose in the Desert"" about the first lady of #Syria. Asma al-Assad has British roots, wears designer fashion, worked for years in banking, &amp; married Bashar al-Assad.

Draw your own conclusions.

https://t.co/EKGFAguRap"
2107,Assad's Chemical Weapons: Another British Fairy Tale https://t.co/o9oFePSTDQ via @YouTube
2108,“Essentially and unconscionably establishes near total warfare on civilians as an acceptable “international norm.” https://t.co/j0dwOdlQM7 #syria
2109,"@BBCBreaking @nikkihaley Of course they are they always have been! What we need to do is get rid of those who have them! Al Assad, Putin!"
2110,@DAaronovitch Bloody Assad in the background. Fraser is becoming the next Galloway.
2111,"@craigrparker @HackneyAbbott Do you have evidence that it wasn't Assad! 
If so, you have a duty to present it the the relevant authorities Craig."
2112,Opinion: assad must go -- MURICA should press Vodka land to replace syrian dictator
2113,OPINION: Assad must go -- US should press Russia to replace Syrian dictator https://t.co/IczoRuvo6c
2114,"if you call Assad a 'monster' or a 'mass murderer' but don't apply the same language to US or western leaders you are kind of a hypocritical, nationalistic lying little shit that I can never take seriously"
2115,"@JamesMelville Of course we (NATO) can; + insulting our intelligence saying it's because of ""Assad's intolerable use of chemical weapons"" as if we ever cared about Syrians. Please. This war can be summed up in 2 words: crude oil🛢️ Resources, power, influence. Same as EVERY/ALL war in history. https://t.co/n6N6ItUimK"
2116,"@mscott7612 No, I know that the US used chemical weapons before and that there's no proof of Assad attacking his own people. I verified both claims and those are the parts i believe."
2117,"@TimHailstone Well, either we can choose to be isolationists and stand idly by as Assad and Putin gas yet more innocent people, or we can stand up in support of the 1925 Chemical Weapons agreement. The UN won’t act, because of the Russian veto."
2118,"""Of the more than 400,000 Syrians killed, fewer than 2,000 have lost their lives to chemical weapons""

https://t.co/Y5JEQOX7t9"
2119,"@tradercoach @Otto_English @PrettyHatMech @jeremycorbyn Brexit. Trump. It's the final, definitive end of any hopes of prosperity. So i Putin and Assad want to gas some people, what can I do? Bog all."
2120,@AndersLJborgerl @liberte_respekt @spacelordrock BBC is against Al Assad And syria wtf ur talking about
2121,New post (Assad's Chemical Weapons: Another British Fairy Tale (Video)) has been published on The Daily Coin - https://t.co/hgPwkiiKf8 https://t.co/U5rKItVPnK
2122,@realDonaldTrump Except for your leaky tweets which may have caused Russia &amp; Assad to evacuate the buildings you bombed. And you violating law by not seeking approval from Congress
2123,Syria has paid a terrible price for the west’s disastrous policy of doing nothing | Andrew Rawnsley https://t.co/oMiqkUAMOH
2124,"Too bad the evidence couldn't have been presented to Congress
 before the decision was made..
Oh wait
Get Mattis said, there was no evidence that Assad attack his people 
Bombs away!
#SyriaStrike https://t.co/3fkjJrWt4H"
2125,"@Lana_Kurdistani Really isnt like that, I can understand kurdish opinion of him, but amongst anti assad syrians, he is seen as a hero. 

The guy tweeting is an assadist, who is using this tweet to attack the girl for being part of the 'conspiracy' against syria."
2126,"Dear President Assad,
Now we have destroyed your chemical weapons, please feel free to continue shooting and bombing the crap out of innocent civilians in with our blessing.
Yours sincerely, The West
#Syria"
2127,The Latest: French President: #Syria Strikes Were a Success - U.S. News &amp;amp; World Report https://t.co/WPJRdG5IyN
2128,"@thehill @newtgingrich Your/others’ sycophancy for the wreckless #TrumpRussia/the feckless #GOP is what’s harming our nation. Your time in the spotlight is over-do something useful, like helping Syrian families flee Assad’s genocide, &amp;/or supporting the ACA 2 improve access to healthcare."
2129,"@cnni There was no chemicals attack by Assad for Assad is not that ignorant to embark on an act that brought him condemnation and attack before. The second argument is that he does not need the chemicals to fight the Saudi puppets. The third argument, notice when this issue evolved"
2130,"@rickinabox1 @Seemo08 @aylmaoyeet Most Syrians Support Assad, Reject Phony Foreign 'Revolution': https://t.co/5Apv6DmgMI"
2131,"""Which brings me to the final point. Do we even know that Assad used chemical weapons? "" https://t.co/XVZnJ3RZLn"
2132,To anyone defending Assad over the #SyrianStrikes https://t.co/4O94Ft0Q6J
2133,"@BarryGardiner there's no evidence Assad attacked kids with cw's, no proof even of attack only evidence suggesting it was faked. Warships already there which takes weeks of planning. Convenient 'cw attack' to kick things off. Yet you recite mainstream bullshit narrative"
2134,"This is what Assadist logic looks like. These are the narratives that Russia, Iran, Hezbollah, &amp; Assad's other allies have poured millions of dollars into propogating. https://t.co/1uv9Yl38dS"
2135,"@rickinabox1 @Seemo08 @aylmaoyeet 2013 #NATO data on #Syria: ""#Assad winning the war for Syrians’ hearts and minds.""

https://t.co/5bIIGaxhSn"
2136,"If we're going to be bombing Syria, our doors must be open to way more of the refugees who have languished for years now as a result of Assad's inhumanity and ISIS's chaos."
2137,@Freedland The nothin that you think Assad is a monster while he is in the same war as us in the battle to rid radical Islam while you understand and supported Ariel Sharon the bastard butcher of Shatila and the catalyst for the second intifada sickens me
2138,@KenRoth @MalcolmNance No doubt Assad has chemical weapons and can use them. Why is he targeting civilians? He had won. We were leaving. Why did he do this?
2139,Before-and-after satellite photos chronicle the destruction of three suspected chemical-weapons facilities of the Assad regime https://t.co/7nWJlkIAQb
2140,@rickinabox1 @Seemo08 @aylmaoyeet Most Syrians back President Assad – but you'd never know from Western media https://t.co/sz7Qu4vD2r
2141,"@hltroup @Otto_English @jeremycorbyn @OPCW You are mental then? Of course Assad is an evil cunt, as is Putin and May."
2142,PANEL: Did U.S.-led strike on Assad regime raise the stakes in Syria? | @WalidPhares @mschlapp @KenanRahmani https://t.co/A8WOP901Fd
2143,Did US-led strike on Assad regime raise the stakes in Syria?  TN https://t.co/6ixeARx4ZO
2144,"@BKev420 @FoxNews Heartless hypocrite. Other countries *are* taking in refugees. But it seems that we care so much about the Syrians that we'll bomb them if Assad uses gas on civilians, but we won't let in those who are fleeing the war."
2145,Haley [R-SC] holds strong against Syria https://t.co/txmftdZEFe
2146,"@rickinabox1 @Seemo08 @aylmaoyeet #EducateYourself : Western poll: Assad supported by most Syrians
https://t.co/ElblYCMFsp"
2147,"@RonPaul @CassandraRules @ThomasEWoods It was all fake
YOU ARE NOT RED PILLED
Who was destroyed? 
McCain &amp; Obama
Not assad
#RedPillUpOrSTFU! 

In &gt;Two days “Syrian” rebels go down in flames 
Read up ❄️
https://t.co/Chujw6fZyV https://t.co/9Lrdqp6KfC"
2148,"@3uzfte @FoxNewsSunday @nikkihaley Taking out Assad's ability to manufacture and deliver chemical weapons, as is the goal of the United Nations Convention of Chemical Weapons.  A convention that all (but 4) of the countries of the world agree is against an unacceptable atrocity that can not be permitted."
2149,"mfw sohrab ahmari calls the patriarchs of the eastern churches ""clients of Assad"" https://t.co/tCTiSnWC0x"
2150,"@YardleyShooting Putin has transformed Russia, that's the thing most in West don't know about. When he came to power they were a basket case

Assad also greatly transformed the economy &amp; put a lid on the extremists

Both countries aren't playing ball with the US$, that's why they're demonised"
2151,"@aaronjmate @ggreenwald @theintercept @RepBarbaraLee @ilangoldenberg I have referred to certain Syrian rebels as monsters too. I’m not sure if I have referred to Trump as a monster but he definitely is one, but in a different way to Assad. I have named both BN &amp; GWB’s war crimes. But you do make a fair point re language &amp; our unconscious biases."
2152,"""The air line of communication between Iran &amp; Syria is thus a key  vulnerability for Iranian strategy in Syria Iran would not be able to maintain its current level of support to Assad if this air route were interdicted through a no-fly zone or rebel capture of Syrian airfields"""
2153,Assad: Airstrikes based on 'campaign of lies' https://t.co/i2TpzeQbsP Chemical weapons facilities they weren't  why do you tell lies? The destroyed building shown with this article was in fact a Cancer Research Centre an American reporter said tonight.
2154,Its Business as Usual for Syrias Assad After U.S.-Led Attacks https://t.co/MNEHL8OpRD
2155,@joeentwisle And that sets precedent for future countries to harm innocent lives and for Assad can carry on doing what he’s doing to his people and nothing happens to him...
2156,"How about https://t.co/skUViXf9RB report it correctly - Assad is not ""slaughtering his own people"" - his army freed Easterm Ghouta from ISIS and Al Queda today!
https://t.co/9U6CsQLjQv"
2157,"@JoustingJim @Ke3nan @SkyNews Unfortunately I agree, Assad is the lessers of two evils. As they say, my Enemies enemy is my friend."
2158,"@realdonaldtrump thinks he made a courageous decision to bypass Congress, ignore military experts &amp; bomb Syria to the tune of $83Million taxpayer dollars. https://t.co/lyCxuDNrEh https://t.co/y6lDmZK8J6"
2159,"@Reuters The British, French and Americans broke International Law. This is a fact. They can spin it all they want.
I’m not saying Assad is innocent. But we have the United Nations for a reason."
2160,"@igybundy @RubyRenae4 @oulosP Bundy, I don't need to look at your TL yet. You are pretending to be a Christian. You are a fraud, and a muslim Assad/Russian troll."
2161,@SCOTSANGEL1 @suejonessays @SteveDavid845 @10DowningStreet @theresa_may @Partisangirl Were you sick about Assad s chemical attack on children? You're nuts.
2162,"In as much as am among @MBuhari supporters, I will not fail to tell him where he failed. 
What he is doing regards to the killings going on now in some part of the country is just as bad as what Assad is doing. Please @UN /US should come to our rescue as quickly as possible."
2163,"Syria. Between a rock and a hard place. But also one idea to hit back at Assad effectively without exacerbating death toll:
https://t.co/LwcrciUTDA"
2164,"@rickinabox1 @Seemo08 @aylmaoyeet Yes that's true about Trump, but Assad on the other hand, Assad is no fraud. He's a hero who is saving Syria from becoming another Libya ~And he has the overwhelming support of the Syrian people. ~And the US government is well aware of this fact."
2165,"US to impose new sanctions on Russia, says UN ambassador Nikki Haley https://t.co/iZIailhquI"
2166,@pscruggsw thank you for the r/t - the money to dig that hole- for nothing - like assad cares- kill millions with a gun no big deal- I don`t get it  --what does it take
2167,"@PHILMcCracking @NotALoveS0ng @GOP trump did Tweet that, phil.  Look it up.

I'm sure he does not want chemical weapons, but why did he wait so long to attack these chemical weapons' factories?  Bashar al Assad used chemical weapons on his own people 9 times since trump bombed that airfield last year....."
2168,"@realDonaldTrump He's warning his lawyers to destroy evidence, like he warned Assad and Putin before the wasted sham of a missile strike!! See right thru 45"
2169,Syria/Iraq update 4/15/2018..Assad meets with Russian delegation in Damascus https://t.co/WaJ7ajKr6b https://t.co/j6vmtFw51T
2170,Syria: Assad meets with Russian delegation in Damascus https://t.co/PePbptdA4y via @YouTube
2171,"@woofwoofblake What a  RUSE!😠.

Assad and Russia had 5 days to hide the artillery and planes.👺"
2172,US “locked and loaded” if Assad regime deploys chemical warfare again https://t.co/bMWg64ldDq https://t.co/4YBr23Z8cT
2173,"Freudian slip - Sadam instead of Assad.  Somehow SO appropriate.

https://t.co/940acbX8NQ"
2174,"For all the lefty assholes out there , the ""mission"" was to give Assad a bloody nose , embarrass the shit out of Putin and terrify Homani until he shits himself !!! MISSION ACCOMPLISHED !! MAGA"
2175,@theresa_may stick to your guns literally Assad must be stopped from brutally killing his own people to save his regime whatever Corbyn says
2176,Caroline Lucas wouldn't be so irritatingly smug if Assad had dropped a load of chemicals on her. Must remind myself never to vote Green. #Peston
2177,"This man is telling the truth ...body language etc ...
i’ve watched this several times ...🤔

SEE FOR YOURSELVES ..

Assad slams western MSM and White Helmets propaganda ( Oct 19 Int... https://t.co/2R5auJcHLw via @YouTube"
2178,@world360view Basher Assad's majority is somewhat larger than Theresa's - lol https://t.co/gt8P6YKeda
2179,Western airstrikes unlikely to impact Assad's war machine https://t.co/lcD7mGt20s
2180,@hugetinymistake @AngelicaForMO True. So correction...No REASONABLE people support Assad.
2181,THE ACTIVATING OF MAGIC AND MIRACLES: https://t.co/krX0UTWKYN https://t.co/mr4e6MYsKV
2182,"Who on earth doesn't know the goal of the USA? they did that goal to Saddam, to Khadafi and they think they can do it this time to Assad.. https://t.co/cvKlpzmenr"
2183,"Another perspective to the chemical weapons attack in Syria:

Top UN Inspector: Assad Not Responsible For Chemical Weapons Attack https://t.co/eDBUZrnpZL via @yournewswire"
2184,"No one died from the air strikes, but to ignore that primary responsibility for violence in Syrian is the Russian backed Assad dictatorship is vacuous relativism. Bombing for peace worked wonders in Bosnia, Sierra Leone, Kosovo, removing Iraq from Kuwait, Korea, Germany, Japan https://t.co/vovzpmmTru"
2185,#Putin and his #Kremlin gang threaten 'consequences' after Allied strike on bloody #Assad's #chemicalweapons infrastructure. #Russia #thugs #WarCrimes https://t.co/TTN1ImoIPe
2186,"@ladnertim @SCT6834 @santafenm100 @JoyAnnReid POTUS inherited the ISIS war.Under the ISIS War is a Civil war in the religion of peace.Rebels are Sunni &amp; ASSAD is Shia. Iran🇮🇷 is Shi’a.Saudi is Sunni. You do recall the terrorists attacks in USA??POTUS is getting ready to leave,then this happened. Gas attacks are war crimes"
2187,"@nedepaz @irmahinojosa_ Thanks - I read it. Interesting. Still a lot of ambiguity though. So if the rebels did it... they gassed their own? Also, I find it strange that Assad is not vehemently denying the strike."
2188,"Don't miss this good news:#Syrian president #Assad meets with Russian delegation in #Damascus.
 https://t.co/NseMAxQ9za"
2189,"@ChrisFollins @mike_Zollo @ChrisFollins , if the previous administration had Assad removed instead of making red lines to cross we wouldn't be worried about taking any Syrian refugees in."
2190,"@KyleWOrton ""A Hard Lesson in Syria: Assad Can Still Gas His Own People""

Did they just admit that the brilliantestest humanoid Obama didn't solve Syria chem weapons prob by outsourcing it to Putin?!"
2191,@jbro_1776 Stopping Assad from sending clouds of chlorine gas drifting over innocent citizens benefits humanity.
2192,"Pres Obama wanted Congress w him as he acted against Syria. Congress said no, then blamed him for its collapse when would not act alone. Trump acts unilaterally, gets praise, with no evidence he’s done anything but further emboldened Assad."
2193,"@Jessica61620980 @BetoORourke 5)The pentagon is reporting that the heart of Assad’s chemical capabilities were destroyed, but can’t guarantee
Assad does not have more weapons.
Did we bomb empty buildings? Did they move it during the weeks notice they had? Did they even exist?
https://t.co/OvXpIsw2ot"
2194,@Diamond__Lights @Otto_English @jeremycorbyn @OPCW But you won't say word of criticism? You want to label UK as murderous but not Assad? You won't recognise Putin as leading of most corrupt regimes in the world?
2195,@CassandraRules Why was no one on the right crying like this after the last strike (a year to the day ago of this one) after supposed Assad chemical attacks? I heard it was a false flag but not THIS much vitriol. Were we still high on MAGA then?
2196,WTH Now Mattis admits there was no evidence Assad used poison gas on his people: Opinion https://t.co/W2tHzfNbRy
2197,"Mustafa Dib has been living in San Diego for the last three years, but he's from the same town as Syria’s President Bashar Al Assad - something he doesn't tout. Dib is dubious of President... https://t.co/fA7FZ0mN5B"
2198,@fakepotuslies @realDonaldTrump Tell me what good would it do for us to of killed even more people? I have a hard time Assad did this to his people he talks like a kind man.
2199,"@RJustice82 @jeremycorbyn @guardian And if it turns out militants did this then we have aided them getting away with it. Chlorine they can get hold of. Why would assad use chemical weapons when he was winning. It’s set him back.
We are allowing Isis to grow. Isis are a threat to uk my Assad"
2200,"Riddle me this: If US is supposedly 'fighting' #ISIS and #Assad is fighting ISIS, why is the US against Assad?
#BigOil  #NatGasPipeline https://t.co/x05uyqZo6i"
2201,"#Syria’s Assad in a ‘good mood,’ scorns #US weaponry after airstrikes https://t.co/6UM3RGw1MH"
2202,"@matthewjdowd I'm torn. If Assad is gassing his people I believe we have a moral obligation to aid those effected. However, we should help the refugees resettle before we even consider military action. Trumps WH his a think last, screw the brown people kind of place. We must remove him."
2203,"@AJEnglish Making #Assad more precious, #Putin will soon sell him to the highest bidder."
2204,Syria attack: Family of ’Syria chemical weapons chief’ living in UK on BRITISH passports @theresa_may    https://t.co/FFwX9H9wAu
2205,@UlverJ Orphaned by whom? How many people were killed in the Israeli Palestinian conflict since 1880? How many Syrians were butchered by your beloved Assad over the last 5 years? How many by his father? Are you ignorant or dishonest?
2206,@hltroup @Otto_English @jeremycorbyn @OPCW Right. Assad is the next Hitler. I'm surprised it took this long to evoke godwin tbh.
2207,"@GrizzleMeister Liberals always defend murderous dictator, rapist, racist, and bigots!
  
Here's Pelosi kissing Assad's ass - EVERYONE told her Assaf was scamming her.... idiot.
#SyriaStrike was nessacery ONLY because Obama colluded with Russia in 2014 (ie Chem Weapons removal in Syria). https://t.co/9lZQSBcC9Z"
2208,Basher Assad's majority is somewhat larger than Theresa's - lol https://t.co/gt8P6YKeda https://t.co/IEjkwm04wy
2209,Cont.- And of course Assad denies involvement in gas attack-he has added being liar to his sins-Assad is Sociopath- up there w/ Hitler!-I’m very perplexed at Putin’s reaction however! I have researched world leaders including Putin- he is good to his people so this perplexes me!
2210,https://t.co/atvAZ45FKT it’s all a part of a bigger plan
2211,@Freedland No the noting that everything is the fault of Assad and not the fanatical Islamist rebels armed by your idol Hilary sickens me.
2212,""" It’s important to make a clear distinction between the positions of a few countries’ leaders, including the Gulf states, and the overall consciousness of citizens of the Muslim and Arab world.""
 https://t.co/UkAj6WEfXo"
2213,@BananaBendr The proof of Assad being Guilty of this gas attack will come out.  Be patient if it is truly the truth that your are seeking. Much like i am being patient for the truths to come out about the irrefutable crimes of the Obama admin.
2214,@RussianInsight There will be more strikes. Assad took away the poisons to use again.
2215,"@WhiteHouse @POTUS I had great respect for you Mr. President, but twice now you have bombed Assad for no reason whatsoever. Either you're stupid beyond beliefs, or you have a hidden agenda.  If you're duped by the jihadist I feel sorry for you, but you're not qualified for the office. I was a fan."
2216,"Oh dear, Theresa... you got it wrong again. Foreign policy cheap shot and US appeasement backfiring rapidly. Only a quarter of Britons back May's decision to launch air strikes in Syria, poll taken on eve of action reveals https://t.co/EKbvQHNnk7"
2217,"@the_otto_show @battleofever @myonbroker @BrentGodfrey7 I read just fine! You Tweeted and I quote ""Hadn't convinced Mattis that we know what happened or who did it"" Gen. Mattis &amp; Gen. Dunford Held a presser &amp; said Assad was behind it Are you questioning their integrity?"
2218,"@RealSamBarak @yusef_al_azma @maramkasem The SDF vision of a secular, federal, and feminist Syria is definitely my preferred solution to the conflict, but the SDF has consistently called for reducing the conflict and ending the war by defeating the FSA, and ousting Assad politically rather than in a bloody conflict."
2219,"@YardleyShooting and this goes to your tweet about Assad getting 90%,
Assad and Putin's have high support in their countries,the populations see themselves as under threat/attack from the west, so they vote for wartime presidents, eg Churchill never dropped below 78% during ww2"
2220,"@realdonaldtrump @KremlinRussia_E @PutinRF_Eng Or better yet, Vlad needs to have Assad replaced somehow so that stability can resume both regionally and globally. And Trump needs to make greater efforts to repair U.S. relationships with Russia and China. This can all be so simple"
2221,Western airstrikes unlikely to impact Assad's war machine https://t.co/fenbJR6WsV https://t.co/Cz8fUzZRtU
2222,"Ron Paul: The Neocons Not Assad Behind Syrias Alleged Chemical Attack.. Former US Congressman Ron Paul says the claim that Syrian President Bashar al-Assad is gassing his own people is a total nonsense He added that the US neoconservatives, who want a... https://t.co/ZF7DePz2bI"
2223,"@DouglasCarswell Let's try this one then:

Do you support #Assad gassing children?

#Syria"
2224,"Bombing Syria in our ""national interest"" confirms we have a vested interest in the downfall of Syria and Assad. It has nothing to do with humanitarian reasoning."
2225,"@Jayne720 @jadinho123 It's not about ""Assad"", but @jadinho presumably opposes the US war on Syria.  As every decent person should."
2226,@alimhaider If we don’t want assad using chems &amp; barrel bombs we should supply him with smart bombs just like we do for the Saudi’s to war with in Yemen.
2227,So many special interests want war that it's almost guaranteed.... https://t.co/TKg6Zr6EUz
2228,@MrJohnNicolson @louiseelisabet @talkRADIO Must get on your tits Syrian ppl supporting Assad :(
2229,If you really think trump bombed Syria because Assad gassed his people you are dumb as fuck. Like straight up dumb as fuck lmao
2230,"@PHILMcCracking @NotALoveS0ng @GOP Again, phil, not true.  You spread so many lies.

President Obama did NOT tell the world that Syria has weapons of mass destruction.

And, Obama did do something.  The CIA, under Obama, send weapons to Syrian rebels fighting against al assad....."
2231,"My wife's grandmother lost her youngest son during the war of the camps. Wept until her dying day, if his name was so-much as mentioned. He was *likely* killed by Assad-backed AMAL (no one will ever know for sure). But apparently Palestinians love Assad, or so I'm told."
2232,@Redsfan1977 Basher Assad's majority is somewhat larger than Theresa's - lol https://t.co/gt8P6YKeda
